"Year","Country Name","Country Code","Adolescent fertility rate (births per 1,000 women ages 15-19)","Agriculture, value added (% of GDP)","Births attended by skilled health staff (% of total)","Cash surplus/deficit (% of GDP)","Contraceptive prevalence (% of women ages 15-49)","Exports of goods and services (% of GDP)","External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)","Foreign direct investment, net inflows (BoP, current US$)","GDP (current US$)","GDP growth (annual %)","GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)","Gross capital formation (% of GDP)","High-technology exports (% of manufactured exports)","Immunization, measles (% of children ages 12-23 months)","Imports of goods and services (% of GDP)","Income share held by lowest 20%","Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Internet users (per 100 people)","Life expectancy at birth, total (years)","Malnutrition prevalence, weight for age (% of children under 5)","Market capitalization of listed companies (% of GDP)","Merchandise trade (% of GDP)","Military expenditure (% of GDP)","Mobile cellular subscriptions (per 100 people)","Mortality rate, under-5 (per 1,000)","Net barter terms of trade (2000 = 100)","Official development assistance and official aid (current US$)","Population growth (annual %)","Population, total","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, total (% of relevant age group)","Ratio of girls to boys in primary and secondary education (%)","Renewable internal freshwater resources per capita (cubic meters)","Revenue, excluding grants (% of GDP)","Roads, paved (% of total roads)","Services, etc., value added (% of GDP)","Surface area (sq. km)","Time required to start a business (days)","Total debt service (% of exports of goods, services and income)","Workers' remittances and compensation of employees, received (current US$)"
2007,"Cyprus","CYP",6.08,,,0.763290610237165,,,,1.47,2.23949659248479E9,2.1276719104E10,4.36157321929932,22950.0,24040.0,1.9616999424E10,2.05487398298546E10,,30.6871410320547,87.0,,,,3.1210732460022,38.0000304209914,79.2926829268293,,138.548585510351,47.1246534345374,3.25391228352549,115.636272586124,4.5,,,1.06665921416493,854673.0,,99.9516300667505,100.612323777492,912.629742603311,64.6226979508162,,,9250.0,,,1.72106E8
2007,"Czech Republic","CZE",10.552,2.39917656672324,,-1.67778533468886,,80.1729566384694,,1.44,9.29373530237069E9,1.73958164287709E11,5.95051096844756,14240.0,22160.0,1.47171412705684E11,2.29043489773998E11,27.0277252397777,14.128661850995,97.0,75.141186924775,,38.8798478848451,3.61785334158178,48.2990586559527,76.7141463414634,,42.2055959837394,138.658741696691,1.45536476322208,128.008768975901,3.9,,,0.631221550381242,1.033416E7,,93.218763150941,100.618203888492,1272.47884685354,31.2106879713017,,58.7209755484317,78870.0,17.0,,1.332446E9
2007,"Denmark","DNK",6.008,1.33754572478485,,4.7559553959409,,52.1393813839803,,1.85,1.18576831408891E10,3.11579353416605E11,1.79956902575225,55450.0,36800.0,3.02815788191373E11,2.00956886758256E11,23.380740202731,16.6806222041345,89.0,50.9917240387257,,25.693916270362,1.50669097622456,80.7132663595192,78.2763414634146,,89.1414537061493,64.6534479550865,1.34008317229068,115.538013980933,4.4,98.895623184498,,0.443466054321374,5461438.0,0.2,100.673109149816,101.625016140352,1098.61175756275,40.3829987297184,,72.9685380048532,43090.0,6.0,,1.02774E9
2007,"Djibouti","DJI",22.983,3.85527653326306,,,,59.1994164562101,4.72217E8,3.949,1.95351140270424E8,8.17680521716623E8,4.26399703374119,1070.0,2240.0,8.94541855113339E8,1.86734687552252E9,38.8737880112029,,74.0,80.0026149367942,,16.8856594254734,3.10096684828241,,54.7565853658537,,,64.9763623920747,4.22174664015029,,127.4,85.275862044888,1.1245E8,1.75408557237258,832991.99015799,3.1,,78.8526848358798,360.14752067796,,,79.2590640412635,23200.0,37.0,,2.864E7
2007,"Dominica","DMA",,,,,,,2.89911E8,,4.642E7,3.41033333333333E8,5.38839929776991,4500.0,7880.0,3.27787258028771E8,5.73855750710594E8,,6.1818398465625,96.0,,,,3.21330693353875,,,,,68.1948001172906,,,11.4,,1.941E7,0.547979483762289,72793.4303504229,,,,,,,,750.0,14.0,11.6435958304842,2.5978E7
2007,"Dominican Republic","DOM",108.7,6.57133358681071,97.8,,72.9,29.110533764479,1.034203E10,2.4,1.698E9,4.13165437557733E10,8.47462477828749,4070.0,7340.0,3.95645506832476E10,7.13570607135494E10,18.9225810712615,,96.0,39.8749738218514,,31.5574236377804,5.70085725461085,17.2430528555597,72.299756097561,,,50.2394394911107,0.557758580183715,56.6841797167226,37.6,94.6987951807229,1.2766E8,1.14683378188183,9725568.981593,1.1,88.896873877111,103.551183404567,2158.74259282268,,,61.8712427754089,48730.0,22.0,8.61939114216167,3.4139E9
2007,"Ecuador","ECU",82.8,6.90642355610095,,,,32.6889565162214,1.7525331E10,2.578,1.8269E8,4.5789374E10,2.49093630715778,3150.0,7100.0,4.2057624680253E10,9.47705458759379E10,23.0705984122648,6.73240075229633,99.0,33.4370192934096,3.4,35.6422705286803,6.9757070448331,8.63524907273148,74.9980487804878,,9.31755476718245,61.6179236038475,2.86092576849817,74.5149145609296,22.2,114.166031987814,2.1535E8,1.03676374367864,1.33395804834108E7,0.3,106.007277679654,100.313913859138,32384.8265346304,,,57.4513059152188,283560.0,65.0,18.7486440027812,3.093759E9
2007,"Egypt, Arab Rep.","EGY",39.023,14.0702182765833,,-4.55803714266495,,30.2502310389927,3.0444388E10,2.886,1.15781E10,1.3047566241843E11,7.0747456970938,1500.0,5090.0,1.20049234266686E11,4.07330145880219E11,20.8515795843567,0.163101305820538,97.0,34.828716961894,,36.3445200416617,12.6076366182475,13.1555995000783,70.0119512195122,,106.754775119138,43.1680199632727,2.50218955012281,37.5531341657201,36.2,130.580963823459,1.08341E9,1.83849235713202,8.006054E7,,98.451539949878,,22.4829860003442,27.1175396693581,,49.5852616817549,1001450.0,9.0,4.37848519222294,7.6558E9
2007,"El Salvador","SLV",82.7,12.1300830317224,,0.824146157093351,,26.130914800521,8.80882E9,2.349,1.52561E9,2.03726E10,4.65002279981761,3200.0,6330.0,1.95522920421313E10,3.86460651442794E10,20.3999489510421,3.52819921333902,98.0,50.0713243599737,,28.7577176921439,4.36249932394168,12.4943484770404,71.1590243902439,,33.0983772321648,62.3189970843191,0.598843544761101,100.501411468371,23.8,95.4623287671233,8.812E7,0.411176261484168,6106761.0,0.8,90.9288634395537,101.157558782616,2906.61448843339,19.1551397465223,,59.1121992761337,21040.0,26.0,11.0113520068745,3.7113E9
2007,"Equatorial Guinea","GNQ",122.805,2.67770054387531,,,,81.8945338436775,,5.358,,1.25757701975204E10,21.4424770576449,9710.0,16230.0,6.23547415456042E9,1.04210363076912E10,35.272873908152,,51.0,30.2860622212357,,94.5693281469802,-1.1638416958416,1.55712305943539,50.0509756097561,,,103.134836246907,,34.2567073075785,206.0,185.995132479214,3.136E7,2.65335018894508,642210.0,3.4,66.7235633585304,,40485.1995453201,,,2.75297130914447,28050.0,136.0,,
2007,"Eritrea","ERI",66.873,24.3,,,,6.26293075636896,8.74772E8,5.047,-2820000.0,1.37414561913154E9,1.32516096489009,270.0,620.0,1.30808203401329E9,3.0098410696494E9,10.5618146485679,,95.0,34.476250044591,,19.2221188321003,5.85636078278378,2.47843111166957,57.8682926829268,,,38.2055578892576,,1.74208922839254,70.4,70.565200824411,1.5486E8,3.13974657646904,4841772.66154327,1.3,46.3815211663446,77.7567770021584,578.300592722899,,,56.4778811678997,117600.0,84.0,,
2007,"Estonia","EST",21.405,2.77369381339572,,3.17500310761904,,74.3861039832352,,1.64,2.68659970177161E9,2.09586754385965E10,6.33292120559715,12840.0,18830.0,1.72333549178005E10,2.52657301856895E10,37.8936997575429,11.8405073452303,96.0,85.2726480555513,,30.378003398757,9.58890350494548,63.6976846800112,72.909756097561,,28.8057802969838,127.368427543089,2.20107320629694,147.714866226619,5.6,,,-0.139653436441175,1341672.0,1.3,100.340975043529,100.733589513514,9474.74494511326,32.6826097638251,,66.8483027878473,45230.0,7.0,,4.26E8
2007,"Ethiopia","ETH",104.397,46.2921265326549,,,,12.8278993707442,2.633852E9,5.381,2.2259E8,1.93947283523382E10,11.10239099635,220.0,780.0,1.75676857870844E10,6.16519918958202E10,24.9529754887478,2.52261709262062,65.0,32.2491074962662,,13.3843105785143,16.8371211382719,0.370011858689343,54.98,,,36.2634622781509,1.90321287842665,1.53662746117647,118.6,110.178931667048,2.42248E9,2.59998064963343,7.8646128E7,2.1,46.2778453122265,82.6235189255588,1551.25246598281,,12.8,40.3235628888308,1104300.0,16.0,4.13681265881532,3.5782E8
2007,"Faeroe Islands","FRO",,,,,,,,,,,,,,,,,,,,,,,77.5113683340223,,,,,,107.83174865647,,,,0.272176596303227,48380.0,,,,,,,,1400.0,,,
2007,"Fiji","FJI",31.549,,,,,,3.86967E8,2.753,2.68938628158845E8,3.35073660851877E9,-6.59999999999999,3690.0,4210.0,3.07809968219969E9,3.5100818649479E9,15.233907908534,4.93393931814577,81.0,,,,6.14085337800651,10.9555807536577,68.7748780487805,,15.5841334879633,76.2580777165161,1.39627292628636,63.5337381544281,17.86,95.8743554238486,5.748E7,0.531499495186231,834278.0,0.1,90.0327510917031,104.074395328133,34221.2068399263,,,,18270.0,46.0,,1.6549E8
2007,"Finland","FIN",11.388,3.1889725917615,,5.5337073937536,,44.8134079962407,,1.83,1.15684451188547E10,2.44660845286324E11,4.39964094957379,44310.0,34760.0,2.34325170681095E11,1.83862224359337E11,22.2556626519504,21.4488259997751,98.0,40.145670987195,,32.2551690976118,2.5051841532599,78.8233636872438,79.259512195122,,150.889753220743,70.2397780727384,1.23238550226842,114.961654237698,3.5,,,0.425429832100609,5288720.0,0.1,97.9409684071103,102.225983886397,20231.7384924897,38.9026566494554,,64.5558583106267,338150.0,14.0,,7.7193E8
2007,"France","FRA",6.885,2.20206944380121,,-2.29611283760556,,26.5242042308025,,1.96,1.5946274661588E11,2.58984109821526E12,2.17284161492333,38790.0,33850.0,2.46675766128967E12,2.0888215003284E12,22.1258491582602,18.8559533724866,87.0,28.4479544497888,,20.5696825922649,2.46414382302052,51.1626933133369,80.9658536585366,,107.003351755299,45.2669850496965,2.33971192366302,89.7111112321129,4.3,101.381283909151,,0.576144979932688,6.1707072E7,0.4,,99.94528970432,2892.69923551064,41.8398497231987,,77.2282479639339,551500.0,7.0,,1.374541E10
2007,"French Polynesia","PYF",52.194,,,,,,,2.262,5.82494116366849E7,,,,,,,,2.23233661900702,,,,,,28.5584936955358,74.1775609756098,,,,,66.5782259624446,,86.4427726064555,,1.29226299960316,262618.892997581,,,,38077.9915940477,,,,4000.0,,,6.66016E8
2007,"Gabon","GAB",89.914,4.84751438675849,,,,64.7230987219223,5.746311E9,3.35,2.69324270257148E8,1.15675938464363E10,5.55335388659583,6450.0,12320.0,9.17517742831642E9,1.75144215730948E10,26.1767062353303,,55.0,35.9071117636318,,60.2441800791892,5.22463923812566,5.76700457562583,60.3017073170732,,,72.6166574614635,1.06422009081585,82.2149798647145,91.0,182.788118832808,4.838E7,1.86476009449167,1421882.0,5.9,,,115340.091512517,,,34.9083055340524,267670.0,58.0,,1.103E7
2007,"Gambia, The","GMB",88.132,28.7084689730838,,,,33.3,7.33097E8,5.098,6.845E7,6.43509547738693E8,6.30500000000001,330.0,1200.0,5.40908797306261E8,1.93914030194672E9,23.2,2.06163099856165,85.0,49.8,,14.7933112322397,5.68504439454046,6.20503741852418,55.750243902439,,,51.8192777670188,0.705927920386324,49.5429307153778,108.6,82.5273373206273,7.235E7,2.80128146539877,1615510.0,0.9,71.5837913843794,100.281078338684,1856.99871867088,,,56.4982197946765,11300.0,32.0,12.4381574892337,4.7334E7
2007,"Georgia","GEO",44.651,10.9247656860268,,0.762414609671144,,31.5153486474983,2.29244E9,1.407,1.72827E9,1.01754661290398E10,12.4298079289328,2090.0,4680.0,9.17752876989744E9,2.05855972438643E10,34.606507732341,7.11962075833994,97.0,57.7416560370701,,24.0753707276142,9.64044508064042,8.18444547805231,70.8258536585366,,13.6504803061152,63.4565524381469,9.15368157907639,59.1033819209147,30.2,,3.8221E8,-0.778879123108261,4398587.55202644,0.1,91.7435773536281,98.292930989362,13215.6059899772,24.0313555594647,,64.9998635863589,69700.0,11.0,4.63110859654641,6.9549E8
2007,"Germany","DEU",7.732,0.91762127518509,,-0.350276425447644,,46.7043485436092,,1.39,5.15432992141293E10,3.31736559728457E12,2.48488513250418,38990.0,34740.0,3.20750124892296E12,2.85767990993272E12,18.3166927964353,14.2179777418477,94.0,39.6971697334764,,30.09180816973,1.84444403665063,72.2897820847449,79.6853658536586,,63.4692070938295,71.6845495008612,1.28269659212806,118.090361279489,4.4,97.1722919287235,,-0.13130570814061,8.2268357E7,0.1,103.170731405015,98.5573967158311,1300.62157434358,28.4602689990923,,68.9905705550849,357050.0,18.0,,9.83944E9
2007,"Ghana","GHA",64.036,33.9603791888141,,-7.70288630234209,,33.7381462308858,4.479212E9,4.308,9.7038E8,1.49893617021277E10,6.0999994750558,600.0,1350.0,1.37632757610075E10,3.09612654852251E10,34.0545889136232,1.02758879058557,95.0,60.1771902702756,,26.0670085806703,13.841135485483,3.84767307161403,56.4931707317073,,15.8793953158268,81.8420440028389,0.837473385379702,33.2476249582112,115.2,143.272825289953,1.15093E9,2.11047419719965,2.2870966E7,1.9,,95.1819829184562,1324.82379624892,25.7457610361959,,39.9726122305156,238540.0,42.0,3.08057681916682,1.17364E8
2007,"Greece","GRC",8.889,3.58537099171715,,-3.70344972476367,,22.1818250114545,,1.38,1.95871455632603E9,3.13353635169167E11,4.00276621554529,25740.0,27830.0,2.88090719287698E11,3.11522287531605E11,25.6856667017546,8.16654591669978,88.0,35.3850010941316,,23.0726423178762,2.87526690584036,32.8630637111303,79.690243902439,,84.5504058276937,31.8688557661342,3.27409590008591,109.841061214294,4.1,93.3450087565672,,0.401990960561374,1.1193366E7,0.2,101.458358668301,97.0862806197988,5181.64062534898,38.9170150343723,,73.3419866904067,131960.0,38.0,,2.483721E9
2007,"Greenland","GRL",,,,,,,,,,,,,,,,,11.4975005889104,,,,,,91.6188560554661,,,,,,116.990231578518,,,,-0.030167251016267,56756.8754280442,,,,1.06242635002781E7,,,,410450.0,,,
2007,"Grenada","GRD",42.403,,99.0,,,,5.24861E8,2.302,1.395E8,6.07844433709525E8,14.6534596525636,5350.0,7730.0,5.65189973743662E8,8.16524819776249E8,,,98.0,,,,4.95868132853801,21.7662868607336,68.6239024390244,,,62.8761024704291,,,19.0,98.1596086840649,2.268E7,0.0672141648384723,105668.0,,81.1299000768639,96.9927349832714,,,,,340.0,20.0,7.76260181116229,5.5416E7
2007,"Guam","GUM",51.542,,,,,,,2.539,,,,,,,,,,,,,,,46.1808503551739,75.5378048780488,,,,,,,,,1.27750826375336,173231.976857778,,,,,,,,540.0,,,
2007,"Guatemala","GTM",107.2,10.5796589736736,,,,25.2834418491369,6.259949E9,4.152,7.235E8,3.40309073265493E10,6.26872246946775,2470.0,4550.0,3.29540580857995E10,6.06878388662328E10,20.4667494353374,3.4798892823415,93.0,41.843890423675,,27.5037203777131,6.91338192611848,,70.1641463414634,,,60.162213142132,0.414736908214854,89.1321948325901,39.0,88.7481371087929,4.4985E8,2.42383804221031,1.33482217310437E7,0.8,77.0754883502,93.065732825244,8180.86500211752,,,61.9166206486133,108890.0,26.0,5.15483822386282,4.253941E9
2007,"Guinea","GIN",152.312,16.734395980835,,,,37.244686126709,3.267682E9,5.451,1.11E8,4.563586048E9,1.50908756256104,390.0,1100.0,3.721974016E9,1.05335772111744E10,12.6176176071167,,71.0,39.483699798584,,45.1558532714844,17.3829898834229,0.780025279059244,57.5558536585366,,,51.385028688737,,20.8006741082465,150.3,173.147790365222,2.2439E8,2.13591439643408,9615073.0,1.6,64.2009642808035,76.1458039785505,23504.7617423185,,,38.1097526550293,245860.0,41.0,13.1421147763217,1.5072E8
2007,"Guinea-Bissau","GNB",129.169,53.1400777691567,,,,27.9540481400438,7.4409E8,5.727,7000000.0,3.81964356499196E8,0.599999999999994,220.0,510.0,3.40055919762862E8,7.9068418519487E8,24.3092757111597,,76.0,44.5842450765864,,13.1007394274616,9.59574279294077,2.20630223745003,47.6219512195122,,,57.8588018069338,,19.2222784612989,198.0,,1.2322E8,2.23996346650883,1541040.0,1.8,,,10382.5987644707,,,33.7591828033817,36120.0,233.0,,2.9E7
2007,"Guyana","GUY",62.691,,,,,,7.34478E8,2.334,1.524E8,1.07885940986858E9,-2.12903225806451,1170.0,2330.0,8.93899753043696E8,1.78171102748243E9,,,96.0,,,,21.4006056248733,24.8658552545478,66.9187804878049,,24.3199086183028,161.091796030374,,,60.2,91.636017956031,1.2402E8,-0.0226384528827564,764100.0,2.5,115.951438031552,95.9747087457679,315403.74296558,,,,214970.0,44.0,2.42351513755984,2.78496E8
2007,"Haiti","HTI",46.4,,,,,11.0108310541391,1.597937E9,3.75,7.45E7,6.71520034725048E9,3.44063001758543,520.0,1060.0,5.03924625391107E9,1.01477426300566E10,25.712542772766,,58.0,34.4173813977352,,,19.3762787854099,10.4041448720429,60.879512195122,,,35.3448873788526,,26.0103621801073,76.0,83.9339339339339,7.0132E8,1.73801532325251,9611553.9748693,2.2,,,1353.57924785278,,,,27750.0,202.0,4.67210625417586,1.22209E9
2007,"Honduras","HND",93.1,13.384140866132,,-1.0646784755362,,51.4897704204842,3.259828E9,3.308,8.1592E8,1.22342166140834E10,6.30038778578619,1590.0,3610.0,1.1310437154895E10,2.56463473833703E10,33.4788492268421,1.20494149069458,89.0,78.4044344054145,,28.0641907727885,7.00228229266466,5.97090093075112,70.2070731707317,,,115.663270043058,0.686375575755744,58.9099142437735,23.9,80.8388157894737,4.642E8,1.92009955935395,7103785.59147592,0.7,,106.325601219197,13503.9267112888,22.1362639024459,,58.5516683610795,112090.0,21.0,3.6890616142131,2.624692E9
2007,"Hong Kong, China","HKG",5.712,0.0577735059093582,,,,207.967904540646,,0.966,5.43651303145894E10,2.07068929788393E11,6.38046651358113,31570.0,43960.0,2.18663430473983E11,3.04485511600427E11,20.9349702958529,19.3284340470596,,197.14627241894,,7.69833580027279,2.92695061130925,57.1968985980161,82.2756097560976,,561.439034953686,347.477528731754,,155.237904099106,,96.7808332926293,,0.998339569469708,6925900.0,,,,,,,92.2438906938178,1092.0,11.0,,3.1687E8
2007,"Hungary","HUN",20.172,3.96164141486912,,-4.92664565754185,,80.3638703494057,,1.32,3.72309511476652E10,1.38757191934686E11,1.2,11670.0,17470.0,1.17317882887795E11,1.75644405076483E11,22.5016832221946,25.2213415149418,99.0,78.7728402605948,,29.7282791529192,5.89692031658689,51.864857823063,73.0885365853659,,34.3413839207915,137.857240841282,1.28026929985217,109.687463329548,6.8,95.4520217326269,,-0.154915158060948,1.005578E7,0.1,92.2461321190284,99.2446472050143,596.671764895413,37.9836813300782,,66.3100794322117,93030.0,16.0,,2.53044E9
2007,"Iceland","ISL",15.064,,,4.90181658344138,,35.3095414855046,,2.451,3.03793107287758E9,1.99628542004744E10,3.84471257316143,57750.0,34070.0,1.79607508260728E10,1.05960062857542E10,27.7137884196041,57.1229965427582,95.0,45.9553202122842,,,5.50900417014503,65.0395341434162,81.1907317073171,,203.152531431248,57.5423929095622,,105.351177021,2.5,,,2.34729269303605,310997.0,0.2,96.7783505154639,103.085564048315,546629.06716142,35.5498076136879,,,103000.0,5.0,,4.125E7
2007,"India","IND",68.141,18.111931517844,,-1.4076512681543,,21.159355548969,2.20956472E11,2.68,2.295E10,1.176890254664E12,9.06039655400642,950.0,2740.0,1.07110839774933E12,3.08256971675498E12,38.7294321886776,5.31753405050223,67.0,24.7234195706483,,29.5053197349066,4.88767741428384,7.20136347673374,64.7458536585366,,154.568413901886,30.9113784023867,2.46856078248719,20.7701547584511,71.8,99.2722805783067,1.29822E9,1.34038183992227,1.12478699709709E9,0.3,,,1120.69218727925,13.5984248634458,,52.3827487472494,3287260.0,33.0,,3.8666E10
2007,"Indonesia","IDN",39.829,13.7135610183562,79.4,,61.4,29.4474329437964,1.40782583E11,2.182,6.92823E9,4.31933347453043E11,6.27813457517557,1650.0,3560.0,3.71701369059057E11,8.02792344871838E11,24.9450802301198,10.8324377888215,80.0,25.4036379262523,,46.8333800333394,11.2843103829193,11.0800836520937,70.6114634146342,,49.0105640715815,48.8020751912229,1.22190612291013,41.3893776963215,31.2,104.880740558127,7.9557E8,1.15383358216234,2.25630065484893E8,0.2,104.814670653093,97.5812864730742,12578.1109618568,,,39.4530589483044,1904570.0,105.0,10.4645990907428,6.17402E9
2007,"Iran, Islamic Rep.","IRN",18.337,10.2166925830777,,10.597714519142,,32.1789541754948,2.0577152E10,2.04,7.54497E8,2.86057933325518E11,7.82478831862593,3540.0,10840.0,2.51486382371896E11,7.697235589583E11,33.1589699133598,,97.0,21.5382245121594,,44.4749355457142,20.4623349579848,18.3044351448631,70.9504878048781,,15.9316729902189,46.7300446612278,2.87323985762489,41.9171564817364,32.8,160.206612666901,1.0187E8,1.30831363823314,7.10210388745501E7,0.2,105.480949719551,,1809.32301239608,37.1717834866439,,45.3083718712081,1745150.0,28.0,,1.115E9
2007,"Iraq","IRQ",85.541,,,,,,,4.107,,,,,,,,,0.0468780943198801,69.0,,,,,,67.469512195122,,,,,,44.3,,9.11471E9,,,,,,,,,,438320.0,77.0,,3.889E8
2007,"Ireland","IRL",15.946,,,0.414110324914143,,,,1.9,2.60848331700655E10,2.59018237174393E11,6.0,47610.0,37700.0,2.07894990827507E11,1.64606287659704E11,,28.0705310460681,87.0,,,,2.1933387489846,56.1476325027318,79.3926829268293,,55.6046394922492,79.3022789749366,0.529989352926995,114.120562238087,4.2,91.3152344265309,,2.4440863153601,4366193.0,0.2,96.5665707847053,102.632945321049,11222.5913971279,33.3073156277528,,,70270.0,13.0,,5.7993E8
2007,"Isle of Man","IMY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127943175909991,80556.0,,,,,,,,570.0,,,
2007,"Israel","ISR",14.305,,,0.293429460531629,,43.166080718341,,2.9,9.6642E9,1.63957060441567E11,5.36889802163336,22170.0,26310.0,1.5918922438478E11,1.88904327062185E11,20.110399790959,7.54488923112854,97.0,44.8571157089579,,,-0.240915509324608,27.8547652539658,80.6048780487805,,144.160031512786,69.0001392409198,8.55746846568639,123.981560145402,5.0,91.7215502174404,,1.7761008691798,7180100.0,0.1,102.19403584646,100.882688983704,104.455369702372,40.22791113381,,,22070.0,34.0,,1.0415E9
2007,"Italy","ITA",4.895,2.03564806047148,,-1.75332410661419,,29.1943670124212,,1.34,4.00401057355438E10,2.10163746852075E12,1.45670507178623,33490.0,30190.0,1.98837517975656E12,1.79259776921353E12,21.4885456611887,6.69078193854547,87.0,29.5007737992436,,27.0299294360379,2.26436451256535,53.8950082460205,81.3129268292683,,51.0407489718463,47.4383215365746,1.79558935733635,151.244551109403,3.7,98.0226483528945,,0.732281692314131,5.9374701E7,0.4,101.86102657333,98.8155758615574,3073.69968903086,37.8628917871519,,70.9344225034906,301340.0,13.0,,3.164977E9
2007,"Jamaica","JAM",77.328,5.31713658037959,,-25.253057950559,,,1.0085048E10,2.429,8.6649E8,1.30700301899008E10,1.42875028508817,4420.0,7170.0,1.18242471767231E10,1.91809421024062E10,,2.33821667377484,76.0,,,25.3383807270754,11.2062072933995,56.058001345392,72.5258536585366,,94.3741507921769,66.0160755150139,0.649924164265914,100.318820539652,31.1,101.569860326428,2.604E7,0.475754329713557,2675800.0,1.6,90.9461496300356,102.871468113817,3514.46296434711,56.3477801794052,,69.344482692545,10990.0,8.0,17.3068587459348,2.143581E9
2007,"Japan","JPN",4.731,,,,,,,1.34,2.21800670841053E10,4.38425229104016E12,2.09999999999999,37800.0,34750.0,4.82928108610144E12,4.44020615051985E12,,18.9440709981727,98.0,,,,-0.647948164146868,68.9594449433849,82.5070731707317,,101.578892210607,30.4857084691835,0.930564638571934,84.0090552806491,3.5,86.0479957816882,,0.011544779571133,1.2777075E8,,,100.293001731965,3365.40248844121,,,,377910.0,23.0,,1.57738E9
2007,"Jordan","JOR",24.539,3.18272120625541,99.1,-4.85090268177084,57.1,55.4245064410701,8.367733E9,3.6,1.8354E9,1.65324821883585E10,6.58118339830844,2960.0,5300.0,1.69447657210077E10,3.03272641449953E10,26.231097701743,1.11599311621385,95.0,95.1189841015403,,29.418776425042,4.53208504107879,19.7017933045573,72.590243902439,,249.305697295854,117.416548699923,6.24491868282845,83.4369985591333,24.4,92.3722548380083,5.0446E8,3.22074241852127,5718855.04320754,,101.759979594439,102.2187860716,119.254640106682,30.952444635478,,67.3985023687026,88780.0,14.0,5.65046644564302,3.434134E9
2007,"Kazakhstan","KAZ",30.677,6.096588919775,,1.16976109889388,,49.4349504746924,9.6133405E10,2.36,1.018863E10,1.04853480212158E11,8.89999999999999,4970.0,9510.0,7.69389288837394E10,1.47211882645852E11,35.6177741059507,23.2453652984064,99.0,42.601353764893,,40.639209254423,15.5270972952559,12.2746670799912,66.4132313498747,,39.4622123331316,76.7842896936714,1.29963172950477,79.5822580436832,31.6,,2.0247E8,1.14380491168841,1.54842E7,0.1,100.683364629816,99.1678809784342,4870.7714961057,15.9050155916896,,53.264201825802,2724900.0,21.0,49.5895509126862,2.23E8
2007,"Kenya","KEN",103.544,26.0832573382552,,-3.01191278921323,,26.1295691145774,7.35464E9,4.959,7.2773E8,2.695031046674E10,6.96089869502168,660.0,1550.0,2.48336649374775E10,5.81061969504859E10,20.1777492626393,5.41122159449756,80.0,37.3427980075414,,17.8956245547894,4.65463301616703,7.99345055904438,54.0636585365854,,49.6713758326485,48.4968884352189,1.83553342692619,30.240321232075,121.2,83.7821269051723,1.27524E9,2.63832811239626,3.75307256589656E7,,,95.1774427810522,551.548088574062,18.9353656157038,,56.0211181069553,580370.0,44.0,6.04098698574078,1.588E9
2007,"Kiribati","KIR",,,,,,,,,,1.36567834681042E8,-0.499999999999986,1800.0,3410.0,1.70741454389299E8,3.2399748525534E8,,,93.0,,,,7.58015429258971,2.10377943976354,,,,58.5249141473684,,0.788917289911326,63.0,,2.705E7,1.60537855587128,95067.0,,,,,,,,810.0,21.0,,7000000.0
2007,"Korea, Dem. Rep.","PRK",0.0,,,,,,,1.85,,,,,,,,,,99.0,,,,,0.0,67.1087804878049,,,,,0.0,55.0,,9.812E7,0.316923294593312,2.37828019278148E7,,,,2817.1617542524,,,,120540.0,,,
2007,"Korea, Rep.","KOR",5.472,2.88172367515564,,4.25845604109894,,41.9229487196581,,1.26,1.5788E9,1.04923595118697E12,5.10582397211579,21210.0,26880.0,1.02755893534777E12,1.30261908010602E12,29.4270537931289,33.4669853890823,92.0,40.4124047576802,,37.1231003838671,2.08035323642119,75.9344560013208,78.9692682926829,,107.090548958875,69.4157495438522,2.43483933034739,89.767087667162,4.84,71.963558365657,,0.328672275037912,4.8456E7,0.1,102.364326051764,95.6871408387198,1338.32755489516,24.5768825646427,,59.9951759409773,99260.0,17.0,,1.1277E9
2007,"Kuwait","KWT",13.191,,,16.3405674888404,,65.4439239501953,,2.184,1.18741529085702E8,1.12116195328E11,,,,,,19.6790294647217,,99.0,30.0869941711426,,,,33.7969012015466,77.8982926829269,,167.724073627245,74.4750678255909,3.90377193708026,104.157843666573,11.1,194.298638099521,,2.41431578813881,2662966.03535597,,98.158575191513,99.8970926331509,,48.3213475655003,,,17820.0,35.0,,
